,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,localMarketChannelDirectedness,farmGatePricePerKg
402,HUANUCO,HUANUCO,CHINCHAO,10025,21,3,1.0,1.0,0.3333333333333333,1.01,0.183,0.82,0,0,0,0,0.367135,0.016,0.96,0.0,0.09,1,1.0,0.4
403,HUANUCO,HUANUCO,CHINCHAO,10025,39,5,1.0,1.0,1.0,1.01,0.183,0.82,0,0,0,0,0.367135,0.02,0.48,0.0,0.09,1,1.0,2.0
404,HUANUCO,HUANUCO,CHINCHAO,10025,121,13,0.2081165452653486,0.2049530315969257,0.22148394241417496,1.01,0.183,0.82,0,0,0,0,0.367135,0.03,2.0,0.0,0.09,2,1.0,0.8
405,HUANUCO,HUANUCO,CHURUBAMBA,10037,49,4,1.0,1.0,1.0,0.8779999999999999,0.048,0.82,1,0,0,0,0.013609999999999999,0.0256,1.6,0.0,0.0,1,2.0,0.8
406,HUANUCO,HUANUCO,CHURUBAMBA,10037,212,11,0.6913580246913579,0.7159090909090909,0.5,0.8779999999999999,0.048,0.82,0,0,0,0,0.013609999999999999,0.027999999999999997,1.28,0.0,0.0,1,2.0,0.9
407,HUANUCO,HUANUCO,CHURUBAMBA,10050,181,10,0.28225806451612906,0.3531786074672049,0.2439024390243903,0.8779999999999999,0.048,0.82,1,0,0,0,0.013609999999999999,0.0105,0.22399999999999998,0.0,0.0,1,2.0,1.0
408,HUANUCO,HUANUCO,MARGOS,10160,21,3,1.0,1.0,1.0,0.875,0.183,0.82,1,0,0,0,0.00707,0.011000000000000001,0.2210526315789474,0.0,0.0,1,1.0,0.5
409,HUANUCO,HUANUCO,QUISQUI,10096,4,1,1.0,1.0,0.6666666666666666,0.8300000000000001,0.132,0.82,1,0,1,0,0.01344,0.035,1.0,0.0,0.0,1,2.0,1.4
410,HUANUCO,HUANUCO,QUISQUI,10096,5,2,0.2397446874756753,0.15366194372380762,0.19083969465648856,0.8300000000000001,0.132,0.82,0,0,0,0,0.01344,0.0154,0.98,0.0,0.0,1,2.0,0.5
411,HUANUCO,HUANUCO,QUISQUI,10096,28,5,1.0,1.0,1.0,0.8300000000000001,0.132,0.82,0,0,0,0,0.01344,0.042,1.12,0.0,0.0,1,2.0,0.7
412,HUANUCO,HUANUCO,QUISQUI,10096,29,6,1.0,1.0,0.6934225195094761,0.8300000000000001,0.132,0.82,0,0,0,0,0.01344,0.042,0.9565916398713828,0.0,0.0,1,2.0,0.8
413,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,10140,134,11,0.2641135688345989,0.2743672405514781,0.2083333333333333,0.937,0.15,0.82,1,0,0,0,0.004,0.04,1.92,1.0,0.0,1,2.0,1.0
414,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10071,14,2,0.995260663507109,0.984375,0.17006802721088435,0.86,0.032,0.82,0,0,0,0,0.00902,0.0105,0.28,0.0,0.03,1,2.0,0.3
415,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10071,30,4,0.8187134502923976,0.6176470588235294,0.5905511811023622,0.86,0.032,0.82,0,0,0,0,0.00902,0.006999999999999999,0.14,0.0,0.03,1,2.0,0.3
416,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10071,35,5,0.6470248411322935,0.1848184818481848,0.4504504504504504,0.86,0.032,0.82,0,0,0,0,0.00902,0.0056,0.105,0.0,0.03,1,2.0,0.3
417,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10071,44,6,0.8490566037735849,0.8181818181818182,0.34883720930232553,0.86,0.032,0.82,1,0,1,0,0.00902,0.0135,1.26,0.0,0.03,1,2.0,0.4
418,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10071,64,9,0.7,0.25225225225225223,0.7894736842105262,0.86,0.032,0.82,1,0,0,0,0.00902,0.013999999999999999,0.5133333333333333,0.0,0.03,1,2.0,0.3
419,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10075,61,5,0.9972299168975072,0.9903713892709766,0.99626400996264,0.86,0.032,0.82,0,0,0,0,0.00902,0.018000000000000002,0.25,0.0,0.03,1,1.0,0.8
420,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,10080,11,3,0.9064748201438848,0.75,0.9765625,0.86,0.032,0.82,0,0,0,0,0.00902,0.0063,0.0001456,0.0,0.03,1,2.0,0.5
421,HUANUCO,HUANUCO,YARUMAYO,10147,16,1,1.0,1.0,0.75,0.96,0.15,0.82,1,0,0,0,0.013080000000000001,0.027999999999999997,0.252,0.0,0.0,1,1.0,1.0
422,HUANUCO,HUANUCO,YARUMAYO,10147,52,6,0.8695652173913043,0.4929577464788733,0.5,0.96,0.15,0.82,0,0,0,0,0.013080000000000001,0.02,0.28,0.0,0.0,1,1.0,0.4375
423,HUANUCO,HUANUCO,YARUMAYO,10147,78,9,0.2153846153846154,0.199288256227758,0.3333333333333333,0.96,0.15,0.82,1,0,0,0,0.013080000000000001,0.006999999999999999,0.11900000000000001,0.0,0.0,1,1.0,0.8
424,HUANUCO,HUANUCO,YARUMAYO,10147,95,11,0.6363636363636364,1.0,0.16666666666666666,0.96,0.15,0.82,1,0,0,0,0.013080000000000001,0.0084,0.252,0.0,0.0,2,2.0,0.5
425,HUANUCO,HUANUCO,YARUMAYO,10147,96,12,1.0,1.0,1.0,0.96,0.15,0.82,0,0,0,0,0.013080000000000001,0.006999999999999999,0.00014,0.0,0.0,1,2.0,1.0
426,HUANUCO,LAURICOCHA,RONDOS,10301,129,14,0.9230769230769232,0.8823529411764706,0.3333333333333333,0.807,0.368,0.82,1,0,0,0,0.006975,0.006,0.6,0.0,0.0,1,1.0,0.5
427,HUANUCO,MARAÑON,CHOLON,9601,3,1,0.5,0.3333333333333333,0.13726835964310227,1.56,0.6970000000000001,0.82,0,0,0,0,0.001,0.01,4e-05,0.0,0.0,1,2.0,1.0
428,HUANUCO,PACHITEA,MOLINO,9955,20,4,1.0,1.0,1.0,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.035,0.532,0.0,0.0,3,1.0,0.5
429,HUANUCO,PACHITEA,MOLINO,9955,35,6,1.0,1.0,0.5555555555555556,0.985,0.158,0.82,0,0,1,1,0.06527999999999999,0.018000000000000002,0.48,0.0,0.0,3,1.0,0.8333333333333334
430,HUANUCO,PACHITEA,MOLINO,9955,46,7,0.27184466019417475,0.21875,0.13089005235602094,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.027999999999999997,0.63,0.0,0.0,3,1.0,0.4
431,HUANUCO,PACHITEA,MOLINO,9955,55,8,0.5806375162933997,0.4539559014267186,0.2585315408479835,0.985,0.158,0.82,1,1,0,0,0.06527999999999999,0.049,2.8,0.0,0.0,1,1.0,0.42857142857142855
432,HUANUCO,PACHITEA,MOLINO,9955,60,9,0.7407407407407407,0.5714285714285714,0.3968253968253969,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.027999999999999997,4.62,0.0,0.0,3,1.0,0.4
433,HUANUCO,PACHITEA,MOLINO,9955,70,10,0.6666666666666666,0.5238095238095238,0.4179104477611941,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.042,1.45,0.0,0.0,3,1.0,0.9571428571428572
434,HUANUCO,PACHITEA,PANAO,9968,7,1,0.5,0.32142857142857145,0.33333333333333337,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.0108,0.3,0.0,0.04,1,1.0,0.6666666666666666
435,HUANUCO,PACHITEA,PANAO,9968,18,3,0.9980988593155894,0.9905660377358492,0.9910802775024778,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.042,0.49,0.0,0.04,1,1.0,1.0
436,HUANUCO,PACHITEA,PANAO,9968,31,5,1.0,1.0,0.5,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.0105,0.154,0.0,0.04,1,1.0,0.42857142857142855
437,HUANUCO,PACHITEA,PANAO,9968,78,14,1.0,1.0,0.2857142857142857,1.0,0.17300000000000001,0.82,1,1,1,1,1.2179799999999998,0.0144,0.9,0.0,0.04,3,2.0,0.4
438,HUANUCO,PACHITEA,PANAO,9975,24,4,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.042,1.96,0.0,0.04,3,2.0,0.8571428571428571
439,HUANUCO,PACHITEA,PANAO,9975,72,9,0.4545454545454545,0.35714285714285715,0.5,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.0175,0.392,0.0,0.04,1,2.0,0.8571428571428571
440,HUANUCO,PACHITEA,PANAO,9989,17,2,0.6451612903225806,0.40540540540540543,0.5,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.027999999999999997,0.63,0.0,0.04,1,1.0,0.3
441,HUANUCO,PACHITEA,PANAO,9989,53,5,1.0,1.0,0.4978662873399716,1.0,0.17300000000000001,0.82,0,0,1,1,1.2179799999999998,0.035,1.4,0.0,0.04,1,1.0,0.35714285714285715
442,HUANUCO,PACHITEA,PANAO,9989,84,10,1.0,1.0,0.7122507122507123,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.027999999999999997,1.764,0.0,0.04,1,1.0,0.4
443,HUANUCO,YAROWILCA,CHORAS,10280,49,4,1.0,1.0,1.0,1.04,0.253,0.82,1,1,1,1,0.09695,0.021,0.84,0.0,0.0,2,2.0,0.5
444,HUANUCO,YAROWILCA,CHORAS,10280,127,13,1.0,1.0,1.0,1.04,0.253,0.82,0,0,0,0,0.09695,0.016,1.8433179723502304,0.0,0.0,1,2.0,0.3
445,HUANUCO,YAROWILCA,CHORAS,10280,138,14,1.0,1.0,0.5173745173745173,1.04,0.253,0.82,0,0,0,0,0.09695,0.03,1.819029850746268,0.0,0.0,1,2.0,0.5333333333333333
446,JUNIN,CHUPACA,CHUPACA,11779,85,12,0.7632398753894081,0.5413243112614791,0.24444444444444444,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.049,0.00021212121212121207,0.0,0.41,1,1.0,1.1428571428571428
447,JUNIN,CHUPACA,SAN JUAN DE YSCOS,11824,135,14,0.7407407407407407,0.5783132530120482,0.3612716763005781,0.5980000000000001,0.055000000000000014,0.645,1,0,1,0,0.0041600000000000005,0.03,0.00017142857142857143,0.0,0.0,3,2.0,0.8
448,JUNIN,CONCEPCION,CHAMBARA,11722,201,14,0.5217391304347826,1.0,0.2727272727272727,0.5980000000000001,0.073,0.645,1,0,0,0,0.000165,0.0012,6.666666666666666e-05,0.0,0.01,1,2.0,0.8
449,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,23,3,0.5,0.6428571428571429,0.8571428571428572,0.55,0.062,0.645,1,0,0,0,0.02599,0.016,0.4,0.0,0.0,1,2.0,1.8
450,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,27,4,0.2637362637362637,0.1807909604519774,0.2030869212022746,0.55,0.062,0.645,1,1,1,1,0.02599,0.024,1.28,0.0,0.0,1,2.0,0.8
451,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,104,13,0.2687140115163148,0.3620689655172414,0.2522704339051464,0.55,0.062,0.645,1,0,0,0,0.02599,0.0105,0.7,0.0,0.0,3,2.0,1.0
452,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,23,4,0.375,0.4444444444444444,0.4874423372629421,0.55,0.062,0.645,1,0,1,0,0.02599,0.0024,5.047318611987382e-05,0.0,0.0,1,1.0,0.8
453,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,56,8,0.3478260869565217,0.3786982248520711,0.3333333333333333,0.55,0.062,0.645,1,0,1,0,0.02599,0.0048,6e-05,0.0,0.0,2,2.0,0.8
454,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,67,10,0.6666666666666666,0.6666666666666666,0.6,0.55,0.062,0.645,1,0,1,0,0.02599,0.008,3.333333333333333e-05,0.0,0.0,2,2.0,0.8
455,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,82,12,0.5384615384615384,0.4827586206896552,0.5,0.55,0.062,0.645,1,0,1,0,0.02599,0.0056,0.00011294117647058824,0.0,0.0,2,2.0,0.8
456,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,92,13,0.64,0.64,0.4608294930875576,0.55,0.062,0.645,1,0,1,0,0.02599,0.016,0.2,0.0,0.0,2,2.0,0.8
457,JUNIN,CONCEPCION,MITO,11703,8,2,0.6167400881057269,0.4028776978417266,0.10245901639344264,0.54,0.058,0.645,0,0,0,0,0.4832,0.027999999999999997,0.7,1.0,0.0,3,1.0,0.4
458,JUNIN,CONCEPCION,MITO,11703,75,7,0.8870967741935484,0.7662337662337663,0.7142857142857143,0.54,0.058,0.645,1,1,0,0,0.4832,0.044000000000000004,0.24,1.0,0.0,1,2.0,2.2
459,JUNIN,CONCEPCION,MITO,11703,119,9,0.05263157894736842,0.03816793893129771,0.16666666666666669,0.54,0.058,0.645,0,0,0,0,0.4832,0.01,0.5,0.0,0.0,3,2.0,0.5
460,JUNIN,CONCEPCION,NUEVE DE JULIO,11680,63,11,0.8275862068965517,0.6153846153846154,0.4,0.55,0.062,0.645,1,1,1,1,0.0531,0.048,1.92,0.0,0.0,3,2.0,1.0
461,JUNIN,CONCEPCION,ORCOTUNA,11705,89,12,0.7258382642998028,0.3397341211225997,0.18169672678690715,0.55,0.048,0.645,1,1,0,0,0.02114,0.0184,0.00024509803921568643,0.0,0.0,2,1.0,0.5
462,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,23,3,1.0,1.0,0.5011275369581558,0.597,0.11800000000000001,0.645,1,0,1,0,0.012245,0.026000000000000002,0.00015,0.0,0.0,2,2.0,0.8
463,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,108,12,1.0,1.0,0.7142857142857143,0.597,0.11800000000000001,0.645,0,0,1,0,0.012245,0.006,5.333333333333333e-05,0.0,0.0,2,2.0,0.8
464,JUNIN,HUANCAYO,HUANCAYO,11891,56,5,1.0,1.0,1.0,0.5870000000000001,0.0,0.645,0,0,0,0,0.00047999999999999996,0.0048,0.00012,0.0,2.18,1,2.0,1.0
465,JUNIN,HUANCAYO,PARIAHUANCA,11875,13,1,0.21906693711967545,0.0821917808219178,0.054945054945054944,0.763,0.18,0.645,1,0,1,0,0.00027,0.0027,0.000108,0.0,0.0,1,2.0,0.7777777777777778
466,JUNIN,HUANCAYO,PILCOMAYO,11921,72,9,1.0,1.0,1.0,0.562,0.028000000000000004,0.645,0,0,0,0,0.01314,0.035,0.7345225603357819,0.0,0.08,1,2.0,0.4
467,JUNIN,HUANCAYO,PILCOMAYO,11921,122,13,0.7857142857142857,0.5365853658536586,0.3795485175202156,0.562,0.028000000000000004,0.645,0,0,0,0,0.01314,0.0264,0.00012427873945849982,0.0,0.08,1,2.0,0.75
468,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,11868,46,7,0.7619047619047619,0.4705882352941176,0.08759124087591241,1.0699999999999998,0.5920000000000001,0.645,0,0,1,0,0.00316,0.008,0.0001333333333333333,1.0,0.0,1,2.0,1.0
469,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,11871,93,12,0.4,0.21052631578947367,0.2195121951219512,1.0699999999999998,0.5920000000000001,0.645,0,0,0,0,0.00316,0.0036,8e-05,0.0,0.0,1,1.0,1.0
470,JUNIN,JAUJA,APATA,11489,23,5,1.0,1.0,1.0,0.545,0.08800000000000001,0.645,0,0,0,0,0.04115,0.044000000000000004,0.4147727272727273,0.0,0.0,3,2.0,0.4
471,JUNIN,JAUJA,APATA,11489,38,7,0.3333333333333333,0.07407407407407407,0.2,0.545,0.08800000000000001,0.645,0,0,0,0,0.04115,0.004,0.000144,0.0,0.0,3,2.0,0.5
472,JUNIN,JAUJA,APATA,11489,49,9,0.569620253164557,0.410958904109589,0.38461538461538464,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.018000000000000002,0.00013680000000000002,0.0,0.0,3,2.0,0.4
473,JUNIN,JAUJA,APATA,11489,55,10,0.08333333333333333,0.043478260869565216,0.09677419354838712,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.008,0.5,0.0,0.0,3,2.0,0.4
474,JUNIN,JAUJA,APATA,11489,61,12,0.3703703703703704,0.26881720430107525,0.1830065359477124,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.03,0.0001607142857142857,1.0,0.0,3,2.0,0.5
475,JUNIN,JAUJA,APATA,11492,73,13,0.6306306306306306,0.4362880886426593,0.26666666666666666,0.545,0.08800000000000001,0.645,0,0,0,0,0.04115,0.0175,0.00012,0.0,0.0,1,2.0,0.9
476,JUNIN,JAUJA,APATA,11496,35,8,0.4395604395604396,0.18795888399412627,0.3055555555555555,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.032,1.4545454545454544,0.0,0.0,3,2.0,0.4
477,JUNIN,JAUJA,CURICACA,11635,43,6,0.8571428571428571,0.7272727272727273,0.31746031746031744,0.467,0.13799999999999998,0.645,0,0,0,0,0.0167,0.018000000000000002,0.00012,0.0,0.0,1,2.0,0.8
478,JUNIN,JAUJA,CURICACA,11635,59,7,0.703125,0.5635062611806798,0.4,0.467,0.13799999999999998,0.645,0,0,0,0,0.0167,0.045,0.00014,0.0,0.0,1,2.0,0.7
479,JUNIN,JAUJA,CURICACA,11635,71,9,0.7741935483870968,0.6464646464646465,0.08120649651972157,0.467,0.13799999999999998,0.645,1,0,0,0,0.0167,0.012,0.00019428571428571428,0.0,0.0,1,2.0,0.8
480,JUNIN,JAUJA,CURICACA,11635,98,11,0.9546539379474941,0.8752735229759301,0.4967709885742673,0.467,0.13799999999999998,0.645,0,0,0,0,0.0167,0.04,0.5,0.0,0.0,1,1.0,0.6
481,JUNIN,JAUJA,CURICACA,11635,100,12,0.7920792079207921,0.7272727272727273,0.4511278195488722,0.467,0.13799999999999998,0.645,1,0,0,0,0.0167,0.04,0.00015,0.0,0.0,1,2.0,0.7
482,JUNIN,JAUJA,HUERTAS,11535,1,1,0.8421052631578947,0.5360824742268041,0.4230769230769231,0.525,0.107,0.645,0,0,0,0,0.0037600000000000003,0.016,0.0001418181818181818,0.0,0.0,3,2.0,1.4
483,JUNIN,JAUJA,HUERTAS,11535,48,5,0.5985037406483791,0.3015075376884422,0.2898970865342803,0.525,0.107,0.645,0,0,0,0,0.0037600000000000003,0.0096,0.000144,0.0,0.0,3,2.0,0.5
484,JUNIN,JAUJA,HUERTAS,11535,77,7,0.4301075268817205,0.15810276679841898,0.05854372484449321,0.525,0.107,0.645,1,0,0,0,0.0037600000000000003,0.004,0.00015,0.0,0.0,3,2.0,0.5
485,JUNIN,JAUJA,HUERTAS,11535,99,10,0.6153846153846154,0.26666666666666666,0.16149068322981364,0.525,0.107,0.645,1,0,0,0,0.0037600000000000003,0.008,0.00012923076923076923,0.0,0.0,3,2.0,0.6
486,JUNIN,JAUJA,JANJAILLO,11633,47,5,0.8780487804878049,0.84375,0.3267229771085812,0.522,0.142,0.645,1,0,0,0,0.015780000000000002,0.0144,0.00011989509179467964,0.0,0.0,1,2.0,0.6
487,JUNIN,JAUJA,JANJAILLO,11633,124,14,1.0,1.0,0.6565891472868218,0.522,0.142,0.645,1,0,0,0,0.015780000000000002,0.02,0.8146399055489965,0.0,0.0,1,2.0,0.6
488,JUNIN,JAUJA,JULCAN,11529,27,4,0.6470588235294118,0.19642857142857145,0.2774566473988439,0.5379999999999999,0.12,0.645,0,0,0,0,0.006529999999999999,0.0055,0.0001354166666666667,0.0,0.0,1,2.0,0.4
489,JUNIN,JAUJA,MASMA,11523,20,3,1.0,1.0,1.0,0.5329999999999999,0.115,0.645,0,0,0,0,0.00965,0.012,0.0001185185185185185,0.0,0.0,1,2.0,0.5
490,JUNIN,JAUJA,MASMA,11523,55,9,0.8353221957040573,0.4668769716088328,0.3908045977011495,0.5329999999999999,0.115,0.645,0,0,0,0,0.00965,0.027999999999999997,0.00011529411764705879,0.0,0.0,3,2.0,1.1
491,JUNIN,JAUJA,MASMA,11523,81,12,1.0,1.0,1.0,0.5329999999999999,0.115,0.645,1,0,0,0,0.00965,0.04,0.00017142857142857143,0.0,0.0,3,2.0,0.6
492,JUNIN,JAUJA,MUQUI,11602,5,2,1.0,1.0,0.5,0.522,0.08199999999999999,0.645,1,0,0,0,0.0045,0.008,0.0001066666666666667,1.0,0.0,3,2.0,0.6
493,JUNIN,JAUJA,MUQUI,11602,29,6,1.0,1.0,1.0,0.522,0.08199999999999999,0.645,1,1,1,1,0.0045,0.016,0.00018666666666666666,0.0,0.0,3,2.0,0.5
494,JUNIN,JAUJA,MUQUI,11602,48,9,0.14545454545454545,0.11983223487118035,0.1812865497076024,0.522,0.08199999999999999,0.645,0,0,0,0,0.0045,0.008,0.00016129032258064516,0.0,0.0,3,2.0,0.5
495,JUNIN,JAUJA,PARCO,11627,54,4,0.8571428571428571,0.7058823529411765,0.3045267489711934,0.4980000000000001,0.105,0.645,1,0,0,0,0.0195,0.006,0.00013513513513513508,0.0,0.0,1,2.0,0.6
496,JUNIN,JAUJA,PARCO,11627,157,14,0.3947368421052632,0.16544117647058826,0.2,0.4980000000000001,0.105,0.645,1,0,0,0,0.0195,0.03,0.39,0.0,0.0,1,2.0,0.6
497,JUNIN,JAUJA,POMACANCHA,11568,57,6,0.9607843137254902,0.904059040590406,0.65,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.049,0.00011846153846153845,0.0,0.0,1,2.0,0.5
498,JUNIN,JAUJA,POMACANCHA,11568,69,7,1.0,1.0,1.0,0.5730000000000001,0.157,0.645,1,0,0,0,0.054689999999999996,0.03,0.00015001209774981853,0.0,0.0,1,2.0,0.5
499,JUNIN,JAUJA,POMACANCHA,11568,91,10,1.0,1.0,0.5,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.02,0.000152,0.0,0.0,1,2.0,0.5
500,JUNIN,JAUJA,POMACANCHA,11568,100,11,0.9302325581395348,0.8421052631578947,0.6666666666666666,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.04,0.000134,0.0,0.0,1,1.0,0.6
501,JUNIN,JAUJA,POMACANCHA,11571,68,10,0.6887417218543046,0.5491024287222809,0.225,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.0104,0.00017777777777777776,0.0,0.0,3,2.0,0.5
502,JUNIN,JAUJA,POMACANCHA,11571,75,11,0.2,0.10309278350515463,0.08547008547008547,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.004,0.000144,0.0,0.0,3,2.0,0.5
503,JUNIN,JAUJA,RICRAN,11478,32,5,1.0,1.0,0.5,0.61,0.195,0.645,0,0,0,0,0.0047799999999999995,0.003,9e-05,0.0,0.0,1,1.0,0.5
504,JUNIN,JAUJA,RICRAN,11478,48,7,0.5668016194331984,0.4794520547945205,0.45,0.61,0.195,0.645,0,0,0,0,0.0047799999999999995,0.0035,0.00014,0.0,0.0,3,2.0,0.6
505,JUNIN,JAUJA,RICRAN,11478,76,8,0.5294117647058824,0.4710743801652893,0.4074074074074074,0.61,0.195,0.645,1,0,0,0,0.0047799999999999995,0.0063,0.00010818181818181818,0.0,0.0,3,2.0,1.2999999999999998
506,JUNIN,JAUJA,RICRAN,11478,91,10,0.5223880597014925,0.4506437768240344,0.4444444444444444,0.61,0.195,0.645,0,0,0,0,0.0047799999999999995,0.006999999999999999,9.333333333333333e-05,0.0,0.0,1,2.0,0.6
507,JUNIN,JAUJA,RICRAN,11478,94,11,0.4188034188034188,0.3508353221957041,0.5493344601732516,0.61,0.195,0.645,1,0,0,0,0.0047799999999999995,0.0098,0.00010769230769230771,0.0,0.0,3,2.0,0.6
508,JUNIN,JAUJA,RICRAN,11478,128,13,0.21212121212121213,0.168,0.2149613069647464,0.61,0.195,0.645,0,0,0,0,0.0047799999999999995,0.0056,0.00012133333333333332,0.0,0.0,3,2.0,0.6
509,JUNIN,JAUJA,RICRAN,11478,140,14,0.4375,0.4108695652173913,0.3273145689502567,0.61,0.195,0.645,1,0,0,0,0.0047799999999999995,0.0126,0.00016657652785289343,0.0,0.0,3,2.0,0.6
510,JUNIN,JUNIN,ULCUMAYO,10900,8,1,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.021,0.1225,0.0,0.0,1,2.0,0.5
511,JUNIN,JUNIN,ULCUMAYO,10900,17,2,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.035,0.07,0.0,0.0,1,2.0,0.5714285714285714
512,JUNIN,JUNIN,ULCUMAYO,10900,36,3,0.594059405940594,0.6919801277501775,0.5,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.021,0.14,0.0,0.0,1,2.0,0.9285714285714286
513,JUNIN,JUNIN,ULCUMAYO,10900,60,6,0.5147058823529411,0.3822152886115445,0.3333333333333333,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0245,0.315,0.0,0.0,1,2.0,0.5
514,JUNIN,JUNIN,ULCUMAYO,10900,76,9,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0464,0.15542857142857142,0.0,0.0,1,2.0,0.3125
515,JUNIN,JUNIN,ULCUMAYO,10900,120,12,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0262,0.06666666666666668,0.0,0.0,1,2.0,0.3
516,JUNIN,JUNIN,ULCUMAYO,10900,136,14,1.0,1.0,1.0,0.583,0.41,0.645,0,0,0,0,0.11181500000000001,0.015,0.11333333333333333,0.0,0.0,1,2.0,0.5
517,JUNIN,JUNIN,ULCUMAYO,10908,27,3,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0237,0.8292,0.0,0.0,1,2.0,0.9527777777777776
518,JUNIN,JUNIN,ULCUMAYO,10908,37,4,0.8333333333333334,0.6896551724137931,0.6666666666666666,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.03,0.1875,0.0,0.0,1,2.0,0.5333333333333333
519,JUNIN,JUNIN,ULCUMAYO,10908,45,5,0.8,0.7924528301886793,0.5,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.045,0.31875,0.0,0.0,1,2.0,0.4666666666666667
520,JUNIN,JUNIN,ULCUMAYO,10908,55,7,0.8791208791208791,0.8602150537634409,0.75,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.04,0.192,0.0,0.0,1,2.0,0.5
521,JUNIN,JUNIN,ULCUMAYO,10908,74,8,0.6984866123399301,0.672107537205953,0.5714285714285714,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.03,0.1875,0.0,0.0,1,2.0,0.4666666666666667
522,JUNIN,JUNIN,ULCUMAYO,10908,77,9,1.0,1.0,0.8333333333333334,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0155,0.109,0.0,0.0,1,2.0,0.9041666666666668
523,JUNIN,JUNIN,ULCUMAYO,10908,98,11,1.0,1.0,1.0,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.006999999999999999,0.14,0.0,0.0,1,2.0,0.5
524,JUNIN,JUNIN,ULCUMAYO,10908,107,12,1.0,1.0,0.8571428571428571,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.03,0.225,0.0,0.0,1,2.0,0.7333333333333334
