,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,localMarketChannelDirectedness,farmGatePricePerKg
28,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,55,9,0.9835805504878242,1.0,0.4761904761904762,1.34,0.303,1.65,1,0,0,0,0.166757,0.062,1.8559999999999999,0.0,0.0,1,2.0,1.155
29,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14758,58,7,0.475,0.4357142857142857,0.4074074074074073,1.34,0.303,1.65,1,0,0,0,0.166757,0.0874,1.84,0.0,0.0,1,1.0,1.1304347826086956
30,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14842,75,10,0.9860738690424704,0.9768329938900204,0.8763109895120839,1.26,0.373,1.65,1,1,1,1,0.1252165,0.057,0.00010016911669051644,0.0,0.02,1,2.0,1.3451428571428572
31,APURIMAC,ANDAHUAYLAS,TALAVERA,14825,147,14,0.945010183299389,0.8249051833122629,0.5439524124256444,1.31,0.33299999999999996,1.65,1,1,0,0,0.137992,0.057999999999999996,0.7290400972053463,0.0,0.32,2,2.0,0.9
32,APURIMAC,ANDAHUAYLAS,TALAVERA,14838,13,3,1.0,1.0,1.0,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.07455,1.3611111111111112,0.0,0.32,2,1.0,0.9523809523809524
33,APURIMAC,ANDAHUAYLAS,TALAVERA,14838,53,9,0.8422678138098391,0.5581171950048031,0.3560606060606061,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.07636,0.6851063829787234,0.0,0.32,2,1.0,0.4565217391304348
34,APURIMAC,CHINCHEROS,URANMARCA,14632,5,1,0.943248532289628,0.9729486023444543,0.6521739130434783,1.15,0.488,1.65,1,0,0,0,0.0202515,0.05542999999999999,0.1824666666666667,0.0,0.0,1,1.0,2.8695652173913047
35,APURIMAC,CHINCHEROS,URANMARCA,14632,109,11,1.0,1.0,0.8421052631578947,1.15,0.488,1.65,1,0,0,0,0.0202515,0.08855,0.000184359375,0.0,0.0,1,1.0,2.347826086956522
36,AREQUIPA,AREQUIPA,SACHACA,18870,3,1,0.3783783783783784,0.12121212121212124,0.18186783178590926,1.4300000000000002,0.02,1.49,0,0,0,0,0.0247,0.07,2.132132132132132,0.0,0.0,1,2.0,1.0
37,AREQUIPA,AREQUIPA,SACHACA,18876,39,6,0.31287365484256674,0.13204373423044574,0.28169014084507044,1.4300000000000002,0.02,1.49,0,0,0,0,0.0247,0.0785,2.0,0.0,0.0,1,2.0,0.5
38,AREQUIPA,AREQUIPA,SACHACA,18876,65,10,0.8140495867768595,0.5409964692036092,0.5,1.4300000000000002,0.02,1.49,0,0,0,0,0.0247,0.0985,4.016064257028113,0.0,0.0,1,1.0,0.7
39,AREQUIPA,CARAVELI,CARAVELI,18522,38,4,0.2909090909090909,0.4776119402985074,0.5,1.1,0.662,1.49,0,0,0,0,0.008,0.08,1.64,1.0,0.0,1,1.0,1.0
40,AREQUIPA,CASTILLA,ANDAGUA,18611,45,7,1.0,1.0,0.8888888888888888,1.77,0.7070000000000001,1.49,1,1,0,0,0.013999999999999999,0.06,0.35,0.0,0.0,1,1.0,0.8
41,AREQUIPA,CASTILLA,MACHAGUAY,18624,37,6,0.2427184466019417,1.0,1.0,1.5699999999999998,0.52,1.49,1,1,0,0,0.161,0.05,0.4666666666666667,0.0,0.0,1,1.0,1.1
42,AREQUIPA,CASTILLA,PAMPACOLCA,18637,80,11,0.972972972972973,0.8901098901098901,0.6666666666666666,1.5699999999999998,0.528,1.49,1,0,0,0,0.0108,0.09,0.46,0.0,0.0,2,2.0,0.9
43,AREQUIPA,CAYLLOMA,ACHOMA,18727,62,6,0.5607476635514018,0.3138075313807531,0.3235294117647059,1.64,0.327,1.49,1,1,1,1,0.10619,0.09,0.00013636363636363631,0.0,0.0,1,2.0,0.5
44,AREQUIPA,CAYLLOMA,ACHOMA,18730,51,4,1.0,1.0,1.0,1.64,0.327,1.49,0,0,0,0,0.10619,0.054000000000000006,0.00012359550561797752,0.0,0.0,1,2.0,0.8
45,AREQUIPA,CAYLLOMA,ACHOMA,18730,112,10,0.8536585365853658,0.8028673835125448,0.5822222222222222,1.64,0.327,1.49,0,0,0,0,0.10619,0.07,0.00012213740458015266,0.0,0.0,1,2.0,0.8
46,AREQUIPA,CAYLLOMA,LLUTA,18770,28,5,0.3684210526315789,0.8677685950413223,1.0,1.45,0.358,1.49,1,0,0,0,0.0338,0.07,0.9333333333333332,0.0,0.0,1,1.0,0.9
47,AYACUCHO,CANGALLO,LOS MOROCHUCOS,14116,30,3,0.6363636363636364,0.5223880597014925,0.12238805970149255,0.928,0.117,0.853,1,1,0,0,0.08044,0.07,1.951219512195122,1.0,0.0,3,2.0,0.5
48,AYACUCHO,HUAMANGA,ACOCRO,14056,61,7,0.6976744186046512,0.41082491033583307,0.19512195121951226,1.02,0.183,0.853,0,0,0,0,0.35665,0.063,0.7875,0.0,0.0,1,1.0,0.6
49,AYACUCHO,HUAMANGA,ACOCRO,14056,90,9,0.8974358974358975,0.5223880597014925,0.3863636363636363,1.02,0.183,0.853,0,0,0,0,0.35665,0.07,0.9411764705882352,0.0,0.0,2,2.0,0.5
50,AYACUCHO,HUAMANGA,ACOCRO,14056,99,11,1.0,1.0,1.0,1.02,0.183,0.853,0,0,0,0,0.35665,0.08,2.0,0.0,0.0,2,2.0,0.6
51,AYACUCHO,HUAMANGA,ACOCRO,14056,110,12,0.6578947368421053,0.20408163265306128,0.0847457627118644,1.02,0.183,0.853,1,0,0,0,0.35665,0.05,2.0,0.0,0.0,1,2.0,0.6
52,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,13893,95,9,0.8532423208191127,0.410958904109589,0.3076923076923077,0.8550000000000001,0.12300000000000001,0.853,0,0,0,0,0.039,0.05,0.35,0.0,0.0,3,2.0,0.6
53,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,13886,78,10,0.9731543624161074,0.7981651376146789,0.6666666666666666,0.932,0.078,0.853,1,1,1,1,0.0338,0.087,0.225,0.0,0.0,1,2.0,0.6
54,AYACUCHO,HUAMANGA,TAMBILLO,13950,120,13,0.7894736842105263,0.2727272727272727,0.10245901639344264,0.8550000000000001,0.073,0.853,0,0,0,0,0.01,0.06,1.4,1.0,0.0,1,2.0,0.4
55,CAJAMARCA,CELENDIN,SOROCHUCO,4523,30,6,0.8465763028745035,0.8222313036371066,0.32664756446991405,1.6,0.233,1.47,0,0,0,0,0.0071495000000000005,0.057960000000000005,1.2912280701754388,0.0,0.05,1,2.0,3.0434782608695654
56,CAJAMARCA,CHOTA,CHIGUIRIP,2918,9,2,0.9803921568627452,0.976470588235294,0.5555555555555556,1.69,0.46,1.47,1,0,0,0,0.021269999999999997,0.05,2.28,1.0,0.0,2,1.0,1.65
57,CAJAMARCA,CHOTA,LAJAS,2702,87,9,0.9009009009009008,0.9621993127147768,0.8,1.59,0.358,1.47,1,1,0,0,0.01135,0.05,1.5,0.0,0.12,2,1.0,1.4
58,CAJAMARCA,CUTERVO,CUTERVO,2427,101,12,1.0,1.0,0.7291666666666666,1.6,0.4980000000000001,1.47,1,0,0,0,0.16949,0.05,1.7142857142857144,0.0,1.05,2,2.0,1.3
59,CAJAMARCA,CUTERVO,CUTERVO,2446,25,4,1.0,1.0,1.0,1.6,0.4980000000000001,1.47,1,0,0,0,0.16949,0.08800000000000001,1.28,0.0,1.05,1,2.0,1.375
60,CAJAMARCA,CUTERVO,CUTERVO,2446,49,6,1.0,1.0,0.9976525821596244,1.6,0.4980000000000001,1.47,1,0,0,0,0.16949,0.0904,1.2611764705882351,0.0,1.05,1,2.0,2.125
61,CAJAMARCA,HUALGAYOC,CHUGUR,3067,72,9,1.0,1.0,1.0,1.56,0.302,1.47,0,0,0,0,0.010346,0.065,1.25,0.0,0.0,2,2.0,1.0
62,CUSCO,ANTA,LIMATAMBO,15547,48,7,0.9370816599732262,0.8755472170106317,1.0,1.89,0.17300000000000001,2.06,0,0,1,1,0.06762,0.07,0.8,0.0,0.0,2,2.0,1.0
63,CUSCO,URUBAMBA,CHINCHERO,15780,94,12,0.8571428571428571,0.8076923076923077,0.38461538461538464,2.04,0.078,2.06,0,0,0,0,0.041995,0.06,0.00014,1.0,0.0,1,1.0,0.7
64,CUSCO,URUBAMBA,OLLANTAYTAMBO,15695,61,8,0.5702364394993046,0.4275773667826405,0.5178399228543876,2.06,0.155,2.06,0,0,1,1,0.0091775,0.08199999999999999,0.00017587419822056693,0.0,0.3,1,2.0,2.2
65,HUANCAVELICA,ANGARAES,SECCLLA,13263,50,7,0.5868544600938967,0.3213367609254499,0.4272237196765499,0.885,0.28800000000000003,0.602,1,0,0,0,0.01272,0.05,0.5678233438485804,0.0,0.0,3,2.0,0.6
66,HUANCAVELICA,CHURCAMPA,COSME,13050,71,8,0.8524590163934426,0.7482014388489209,0.3286908077994429,0.903,0.338,0.602,1,0,1,0,0.018563999999999997,0.078,0.00013559322033898302,0.0,0.0,2,1.0,1.8
67,HUANCAVELICA,TAYACAJA,COLCABAMBA,12947,80,10,0.9202453987730062,0.9486166007905138,0.9090909090909092,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.06,0.00012,0.0,0.02,2,2.0,0.8
68,HUANCAVELICA,TAYACAJA,COLCABAMBA,12953,64,6,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.065,0.00016666666666666666,0.0,0.02,2,2.0,1.5
69,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,46,5,0.966183574879227,0.9195402298850576,0.7674418604651163,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.08,0.7818181818181819,0.0,0.02,2,2.0,0.4
70,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,67,8,0.6067415730337079,0.6029850746268657,0.5320104829651815,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.054000000000000006,0.41871921182266,0.0,0.02,2,2.0,2.7
71,HUANCAVELICA,TAYACAJA,COLCABAMBA,12972,86,10,0.8710801393728222,0.7692307692307693,0.5,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.05,0.585,0.0,0.02,2,2.0,0.6
72,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,5,1,0.4836193447737909,0.3552214098496344,0.4186435947530003,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.062,0.3133333333333333,0.0,0.02,2,2.0,1.65
73,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,18,3,0.9489603024574668,0.8051948051948052,0.7667910447761194,0.8300000000000001,0.4,0.602,0,0,0,0,0.26055,0.0502,0.2877128953771289,0.0,0.02,2,2.0,1.8
74,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,32,4,1.0,1.0,1.0,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.064,0.368421052631579,0.0,0.02,2,2.0,1.2
75,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,84,9,0.2553191489361702,0.25870845393751873,0.3765060240963855,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.07200000000000001,0.36,0.0,0.02,2,2.0,0.72
76,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,108,11,0.7300163132137031,0.5762255762255762,0.5465454545454546,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0895,0.3559547571523619,0.0,0.02,2,2.0,2.08
77,HUANCAVELICA,TAYACAJA,COLCABAMBA,12978,111,12,0.8250863060989643,0.7901943462897526,0.6500607533414339,0.8300000000000001,0.4,0.602,1,0,0,0,0.26055,0.0717,0.4112149532710279,0.0,0.02,2,2.0,1.1252109704641349
78,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,12982,69,7,0.4939271255060729,0.3893129770992366,0.1973684210526316,0.727,0.303,0.602,0,0,0,0,0.022359999999999998,0.0976,1.3866666666666665,0.0,0.0,2,2.0,0.7
79,HUANUCO,AMBO,SAN FRANCISCO,10382,45,7,0.8859470468431772,0.8717948717948718,0.2590290112492599,0.762,0.193,0.82,1,0,0,0,0.0099,0.087,0.4114285714285715,0.0,0.0,1,1.0,1.1666666666666667
80,HUANUCO,HUAMALIES,LLATA,9727,36,6,0.7157894736842105,0.6213991769547325,0.4615384615384616,0.877,0.4320000000000001,0.82,1,0,0,0,0.08241,0.0544,0.4,0.0,0.12,2,2.0,1.125
81,HUANUCO,HUAMALIES,LLATA,9737,95,9,0.4444444444444444,0.35897435897435903,0.5,0.877,0.4320000000000001,0.82,1,0,0,0,0.08241,0.055999999999999994,1.015,0.0,0.12,2,2.0,0.5
82,HUANUCO,HUANUCO,CHINCHAO,10020,67,9,0.5416511019798281,0.4610492845786963,0.14814814814814814,1.01,0.183,0.82,1,0,0,0,0.367135,0.057999999999999996,1.72,0.0,0.09,1,2.0,0.8
83,HUANUCO,HUANUCO,CHINCHAO,10025,5,1,0.8834355828220859,0.8488063660477454,0.4991680532445924,1.01,0.183,0.82,0,0,0,0,0.367135,0.07200000000000001,2.52,0.0,0.09,2,1.0,0.4444444444444444
84,HUANUCO,HUANUCO,CHURUBAMBA,10037,263,13,1.0,1.0,0.8064516129032259,0.8779999999999999,0.048,0.82,0,0,0,0,0.013609999999999999,0.07200000000000001,4.928,0.0,0.0,1,2.0,1.25
85,HUANUCO,HUANUCO,MARGOS,10160,100,13,1.0,1.0,0.5333333333333333,0.875,0.183,0.82,0,0,0,0,0.00707,0.052000000000000005,0.00013000000000000002,0.0,0.0,1,2.0,0.75
86,HUANUCO,HUANUCO,YARUMAYO,10147,118,14,0.5763358778625954,0.32996632996633,0.42105263157894735,0.96,0.15,0.82,1,0,0,0,0.013080000000000001,0.0604,0.245,0.0,0.0,2,2.0,1.6767857142857143
87,HUANUCO,LAURICOCHA,RONDOS,10301,66,8,0.5474452554744526,0.5447941888619855,0.2608695652173913,0.807,0.368,0.82,0,0,0,0,0.006975,0.06375,2.975,0.0,0.0,1,2.0,1.0588235294117647
88,HUANUCO,PACHITEA,PANAO,9989,125,14,0.6428571428571429,0.5283018867924528,0.5,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.063,1.12,0.0,0.04,1,1.0,0.4
89,HUANUCO,PACHITEA,UMARI,9921,8,1,0.5952380952380952,0.4270462633451957,0.3333333333333333,0.9620000000000001,0.133,0.82,1,0,0,0,0.0569,0.07,1.6,0.0,0.0,1,2.0,0.6
90,HUANUCO,YAROWILCA,CHORAS,10280,78,8,1.0,1.0,1.0,1.04,0.253,0.82,0,0,0,0,0.09695,0.0888,2.106122448979592,0.0,0.0,1,2.0,1.0225308641975308
91,JUNIN,CHUPACA,CHONGOS BAJO,11835,56,9,0.5789473684210527,0.3822393822393823,0.5261561789234268,0.607,0.06,0.645,0,0,0,0,0.02277,0.055,0.0001080691642651297,0.0,0.0,1,2.0,0.9
92,JUNIN,CHUPACA,CHUPACA,11777,21,4,0.7005758157389635,0.5140845070422535,0.5416716921963575,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.073,0.000167000668002672,0.0,0.41,3,1.0,0.8
93,JUNIN,CHUPACA,CHUPACA,11787,10,2,0.6,0.39130434782608703,0.5182731841023298,0.575,0.037000000000000005,0.645,0,0,0,0,0.094855,0.0525,0.000123402379903041,0.0,0.41,1,2.0,0.8571428571428571
94,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,94,11,1.0,1.0,1.0,0.55,0.062,0.645,0,0,0,0,0.02599,0.05,0.6666666666666667,0.0,0.0,1,2.0,1.0
95,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,47,7,0.5102040816326531,0.4569190600522193,0.4608294930875576,0.55,0.062,0.645,1,0,0,0,0.02599,0.05,0.6,0.0,0.0,2,2.0,0.7
96,JUNIN,CONCEPCION,NUEVE DE JULIO,11680,18,4,0.875,0.8484848484848485,0.17543859649122806,0.55,0.062,0.645,1,0,1,0,0.0531,0.07,1.6,1.0,0.0,3,2.0,0.8
97,JUNIN,CONCEPCION,NUEVE DE JULIO,11680,58,10,0.4382022471910113,0.4212962962962963,1.0,0.55,0.062,0.645,0,0,0,1,0.0531,0.078,1.8,0.0,0.0,2,2.0,0.7
98,JUNIN,CONCEPCION,ORCOTUNA,11705,105,14,0.6278026905829597,0.38706933219906425,0.3257328990228013,0.55,0.048,0.645,1,0,0,0,0.02114,0.07,0.75,0.0,0.0,2,2.0,0.65
99,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,35,4,0.9890520029858174,0.9240604416892676,0.8666666666666667,0.597,0.11800000000000001,0.645,1,0,1,0,0.012245,0.0795,0.00013076923076923077,0.0,0.0,2,2.0,0.6
100,JUNIN,HUANCAYO,PILCOMAYO,11921,71,8,0.1801801801801801,0.1745635910224439,0.21975120291045647,0.562,0.028000000000000004,0.645,0,0,0,0,0.01314,0.07,0.00018691588785046728,0.0,0.08,1,1.0,0.5
101,JUNIN,JAUJA,APATA,11496,9,3,0.3793103448275862,0.4271844660194175,0.25806451612903225,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.055,0.0001575,0.0,0.0,3,2.0,0.8
102,JUNIN,JAUJA,JANJAILLO,11633,29,2,0.6779661016949152,0.4606525911708254,0.2719665271966527,0.522,0.142,0.645,1,0,0,0,0.015780000000000002,0.06,0.00012923076923076923,0.0,0.0,1,2.0,0.6
103,JUNIN,JAUJA,PARCO,11627,16,1,0.7908611599297012,0.5597014925373134,0.2516295116112878,0.4980000000000001,0.105,0.645,1,0,0,0,0.0195,0.09,0.00012352853979854262,0.0,0.0,1,2.0,0.5
104,JUNIN,JAUJA,POMACANCHA,11568,29,3,0.9395604395604396,0.8662613981762918,0.75,0.5730000000000001,0.157,0.645,1,0,0,0,0.054689999999999996,0.0855,0.00014133333333333332,0.0,0.0,1,2.0,0.5
105,JUNIN,JAUJA,POMACANCHA,11568,81,9,1.0,1.0,0.75,0.5730000000000001,0.157,0.645,1,0,0,0,0.054689999999999996,0.07,0.000144,0.0,0.0,1,2.0,0.5
106,JUNIN,JAUJA,POMACANCHA,11568,110,12,1.0,1.0,0.5,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.06,0.000134,0.0,0.0,1,2.0,0.5
107,JUNIN,JAUJA,POMACANCHA,11568,120,13,1.0,1.0,1.0,0.5730000000000001,0.157,0.645,0,0,0,0,0.054689999999999996,0.085,0.000144,0.0,0.0,1,2.0,0.6
108,JUNIN,JAUJA,POMACANCHA,11568,129,14,1.0,1.0,1.0,0.5730000000000001,0.157,0.645,1,0,0,0,0.054689999999999996,0.09300000000000001,0.00014933333333333335,0.0,0.0,1,2.0,0.5
109,JUNIN,JAUJA,SINCOS,11613,55,10,0.7841726618705036,0.6942675159235668,0.18181818181818185,0.532,0.067,0.645,0,0,0,0,0.00872,0.0872,1.232,0.0,0.0,3,2.0,0.5
110,JUNIN,JUNIN,ULCUMAYO,10900,47,5,0.9266409266409268,0.8253219662615636,0.875,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.084,0.14,0.0,0.0,1,2.0,1.0714285714285714
111,JUNIN,JUNIN,ULCUMAYO,10900,133,13,0.75,0.7418032786885246,0.5,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0945,0.385,0.0,0.0,1,2.0,0.9285714285714286
112,JUNIN,JUNIN,ULCUMAYO,10908,21,2,0.8940397350993378,0.849443468072642,0.875,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0675,0.17157142857142854,0.0,0.0,1,2.0,1.3416666666666668
113,JUNIN,JUNIN,ULCUMAYO,10908,46,6,0.6571428571428571,0.6592592592592592,0.5714285714285714,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0805,0.14875,0.0,0.0,3,2.0,1.0714285714285714
114,JUNIN,JUNIN,ULCUMAYO,10908,108,13,0.6693567529076667,0.4723523898781631,0.5714285714285714,0.583,0.41,0.645,1,0,0,0,0.11181500000000001,0.0564,0.17625,0.0,0.0,1,2.0,0.9375
115,JUNIN,TARMA,ACOBAMBA,10985,21,3,0.3125,0.3688524590163935,0.14245014245014245,0.525,0.248,0.645,0,0,0,0,0.01518,0.06,1.3333333333333333,0.0,0.06,3,2.0,0.75
116,JUNIN,TARMA,HUASAHUASI,10943,19,3,0.6766917293233082,0.5598755832037325,0.5333333333333333,0.693,0.445,0.645,0,0,0,0,0.08565,0.054000000000000006,0.09,0.0,0.12,1,2.0,1.4
117,JUNIN,TARMA,HUASAHUASI,10943,48,7,0.7407407407407407,0.4948453608247423,0.6,0.693,0.445,0.645,0,0,0,0,0.08565,0.06,0.96,0.0,0.12,1,2.0,0.4
